Time (s),USB Status,CPU Temperature ('C),CPU Utilization (%),Throttle Status,CPU Frequency (hz),Core Frequency (hz),CPU Voltage (V),Memory Controller Voltage (V),Memory I/O Voltage (V),Memory Chip Voltage (V),Memory Free (Mb),Memory Free Percent (%)
0.0,1,56.4,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6963.1,11.8%
0.104,1,56.0,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6915.6,12.4%
0.316,1,56.9,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6765.9,14.3%
0.576,1,56.0,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6779.8,14.2%
0.726,1,57.9,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7005.6,11.3%
0.906,1,57.4,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7040.6,10.9%
1.147,1,57.4,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6860.0,13.1%
1.386,1,57.9,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6980.7,11.6%
1.616,1,58.9,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6853.0,13.2%
1.817,1,58.4,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6747.9,14.6%
2.46,1,57.9,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7147.4,9.5%
2.267,1,57.9,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7084.0,10.3%
2.486,1,57.9,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6955.0,11.9%
2.706,1,58.4,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6910.9,12.5%
2.966,1,58.4,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7036.2,10.9%
3.79,1,59.4,98.2%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7156.4,9.4%
3.326,1,57.4,100.0%,0,1800404352,499987808,0.9260,1.1000,1.1000,1.1000,7060.0,10.6%
3.543,1,58.4,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6938.2,12.2%
3.776,1,58.9,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6809.7,13.8%
4.6,1,59.4,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6744.7,14.6%
4.126,1,58.9,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6891.4,12.7%
4.366,1,58.4,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7045.7,10.8%
4.586,1,59.9,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6918.8,12.4%
4.826,1,59.9,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6867.6,13.1%
4.938,1,59.9,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6990.0,11.5%
5.186,1,59.4,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7046.6,10.8%
