Time (s),USB Status,CPU Temperature ('C),CPU Utilization (%),Throttle Status,CPU Frequency (hz),Core Frequency (hz),CPU Voltage (V),Memory Controller Voltage (V),Memory I/O Voltage (V),Memory Chip Voltage (V),Memory Free (Mb),Memory Free Percent (%)
0.0,1,39.9,29.2%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7177.4,9.1%
0.729,1,42.3,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6846.5,13.3%
1.200,1,44.3,99.5%,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000,6722.8,14.9%
1.863,1,43.8,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7133.8,9.7%
2.438,1,45.7,99.6%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6889.3,12.8%
3.163,1,45.7,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6810.2,13.8%
3.395,1,46.2,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6783.7,14.1%
4.93,1,46.2,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7107.0,10.0%
4.852,1,47.7,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6600.8,16.4%
5.653,1,48.2,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7225.9,8.5%
6.443,1,47.2,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6936.2,12.2%
7.233,1,48.2,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7049.6,10.7%
8.28,1,47.7,100.0%,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000,7092.8,10.2%
8.783,1,48.7,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6915.8,12.4%
9.413,1,49.6,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6956.0,11.9%
10.243,1,49.1,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6900.1,12.6%
11.23,1,50.1,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7005.8,11.3%
11.883,1,50.1,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6726.6,14.8%
12.793,1,50.6,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7010.0,11.2%
13.692,1,50.6,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6730.9,14.8%
14.533,1,50.6,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7003.0,11.3%
15.423,1,51.1,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7003.9,11.3%
16.243,1,51.1,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6945.5,12.1%
17.3,1,51.6,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6866.4,13.1%
17.575,1,51.6,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7102.8,10.1%
18.373,1,52.5,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7150.3,9.5%
19.173,1,52.1,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6927.3,12.3%
19.943,1,53.0,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6993.7,11.5%
20.625,1,52.5,100.0%,0,1800404352,499987808,0.9260,1.1000,1.1000,1.1000,6958.8,11.9%
21.393,1,53.5,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6828.3,13.5%
22.14,1,53.5,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7094.6,10.2%
22.773,1,53.5,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6874.0,13.0%
23.515,1,53.5,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6726.7,14.8%
24.273,1,54.0,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6953.2,12.0%
25.73,1,54.0,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6976.4,11.7%
25.805,1,54.5,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6969.7,11.8%
26.532,1,54.5,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6954.6,11.9%
27.363,1,55.0,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6970.4,11.7%
28.126,1,54.0,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6922.3,12.4%
28.773,1,54.5,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6916.1,12.4%
29.563,1,54.0,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6929.6,12.3%
30.363,1,55.0,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7208.3,8.7%
31.243,1,54.5,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6864.3,13.1%
32.73,1,55.0,100.0%,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000,7204.3,8.8%
32.933,1,55.5,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6925.7,12.3%
33.765,1,55.5,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7026.3,11.0%
34.523,1,55.5,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6920.4,12.4%
35.303,1,55.5,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6917.3,12.4%
35.933,1,55.5,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7013.4,11.2%
36.723,1,56.4,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6846.5,13.3%
37.473,1,56.0,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7160.9,9.3%
38.313,1,56.4,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6842.5,13.4%
39.94,1,56.4,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7276.8,7.9%
39.903,1,56.4,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6801.8,13.9%
40.643,1,56.9,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6860.3,13.1%
41.453,1,56.9,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6830.2,13.5%
42.303,1,57.4,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6843.5,13.4%
43.103,1,56.0,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6947.5,12.0%
43.843,1,56.9,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6927.4,12.3%
44.623,1,57.4,100.0%,0,1800404352,499987808,0.9260,1.1000,1.1000,1.1000,6963.7,11.8%
45.453,1,56.9,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6754.8,14.5%
46.173,1,57.4,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7015.1,11.2%
46.825,1,56.9,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7159.3,9.4%
47.473,1,57.9,100.0%,0,1800404352,499987808,0.9260,1.1000,1.1000,1.1000,6945.9,12.1%
48.243,1,57.9,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6962.5,11.8%
49.53,1,57.9,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7013.3,11.2%
49.856,1,58.4,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6877.5,12.9%
50.573,1,58.4,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7014.8,11.2%
51.293,1,57.9,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7006.3,11.3%
52.113,1,58.9,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7059.5,10.6%
52.863,1,58.9,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7091.3,10.2%
53.663,1,57.9,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6859.3,13.2%
54.376,1,59.4,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6843.2,13.4%
55.183,1,59.9,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7014.5,11.2%
55.973,1,59.9,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7018.7,11.1%
56.753,1,59.4,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6879.8,12.9%
57.603,1,59.4,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7132.7,9.7%
58.303,1,59.4,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6878.2,12.9%
59.133,1,59.4,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7138.6,9.6%
59.983,1,59.9,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6900.4,12.6%
60.813,1,58.9,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7077.9,10.4%
61.643,1,60.3,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7046.5,10.8%
62.383,1,61.3,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6770.1,14.3%
63.243,1,59.9,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6964.7,11.8%
64.73,1,60.3,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6917.6,12.4%
64.913,1,60.3,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6935.1,12.2%
65.762,1,60.8,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7092.3,10.2%
66.583,1,60.3,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6880.3,12.9%
67.393,1,59.4,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7168.7,9.2%
68.233,1,60.3,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6909.4,12.5%
69.13,1,61.8,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7161.6,9.3%
69.823,1,60.8,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6822.1,13.6%
70.513,1,60.8,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7303.7,7.5%
71.354,1,61.8,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6773.6,14.2%
72.122,1,60.3,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7353.6,6.9%
72.933,1,60.8,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6859.7,13.2%
73.693,1,61.3,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7177.7,9.1%
74.483,1,61.3,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6928.2,12.3%
75.303,1,61.3,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7249.3,8.2%
76.153,1,61.3,100.0%,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000,6930.0,12.3%
76.963,1,61.3,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6972.5,11.7%
77.783,1,61.8,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6936.0,12.2%
78.613,1,61.8,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7076.3,10.4%
79.434,1,63.3,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6970.2,11.8%
80.243,1,62.3,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7031.0,11.0%
81.23,1,61.8,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7012.5,11.2%
81.853,1,62.3,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6831.0,13.5%
82.693,1,62.3,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7079.6,10.4%
83.535,1,63.3,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6676.3,15.5%
84.213,1,63.3,99.6%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7017.3,11.2%
85.23,1,62.8,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6786.8,14.1%
85.843,1,63.3,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7046.6,10.8%
86.703,1,62.8,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6829.9,13.5%
87.493,1,62.8,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7098.4,10.1%
88.382,1,62.3,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6891.2,12.8%
89.153,1,62.8,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7000.3,11.4%
89.914,1,64.2,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6789.0,14.0%
90.713,1,63.3,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7069.6,10.5%
91.543,1,63.3,100.0%,0,1800404352,499987808,0.9260,1.1000,1.1000,1.1000,6827.0,13.6%
92.383,1,64.2,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7124.7,9.8%
93.193,1,63.7,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6787.1,14.1%
94.83,1,63.7,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7075.7,10.4%
94.943,1,63.7,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6851.0,13.3%
95.803,1,63.7,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7148.7,9.5%
96.643,1,63.3,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6917.2,12.4%
97.433,1,63.3,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7059.7,10.6%
98.223,1,63.3,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6984.5,11.6%
99.73,1,63.7,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7009.6,11.3%
99.823,1,63.7,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6989.9,11.5%
100.673,1,64.2,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6997.3,11.4%
101.573,1,64.2,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6932.6,12.2%
102.453,1,64.7,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6747.6,14.6%
103.223,1,64.2,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7001.6,11.4%
