Time (s),USB Status,CPU Temperature ('C),CPU Utilization (%),Throttle Status,CPU Frequency (hz),Core Frequency (hz),CPU Voltage (V),Memory Controller Voltage (V),Memory I/O Voltage (V),Memory Chip Voltage (V),Memory Free (Mb),Memory Free Percent (%)
11.24,1,41.8,19.2%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7454.6,5.6%
11.246,1,41.8,13.5%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7454.4,5.6%
11.429,1,42.3,13.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7454.4,5.6%
11.612,1,41.3,11.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7454.4,5.6%
11.795,1,41.8,13.4%,50000,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7454.1,5.6%
12.29,1,43.3,16.7%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7454.3,5.6%
12.212,1,40.9,12.3%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7454.1,5.6%
12.396,1,41.8,13.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.5,5.6%
12.579,1,40.9,11.0%,50000,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7454.2,5.6%
12.810,1,41.3,19.1%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.8,5.6%
13.64,1,41.8,15.2%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7454.0,5.6%
13.248,1,41.3,13.5%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.9,5.6%
13.431,1,40.9,13.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.4,5.6%
13.615,1,41.8,15.5%,50000,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7453.6,5.6%
13.860,1,41.8,18.4%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.8,5.6%
14.80,1,42.3,11.1%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.6,5.6%
14.263,1,42.3,12.5%,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7454.2,5.6%
14.446,1,42.8,13.7%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7454.9,5.6%
14.629,1,41.3,17.8%,50000,800191424,500000992,0.9160,1.1000,1.1000,1.1000,7455.4,5.6%
14.866,1,41.8,14.8%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7455.0,5.6%
15.50,1,42.3,12.5%,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7455.0,5.6%
15.233,1,43.8,13.5%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7456.4,5.6%
15.416,1,41.3,13.3%,50000,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7456.4,5.6%
15.650,1,42.3,19.1%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7456.6,5.6%
15.898,1,42.3,15.8%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7455.8,5.6%
16.80,1,42.8,11.1%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7454.1,5.6%
16.263,1,42.8,13.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.1,5.6%
16.446,1,41.8,13.3%,50000,800191424,250000496,0.9160,1.1000,1.1000,1.1000,7453.0,5.6%
16.682,1,42.8,15.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7452.7,5.6%
16.866,1,41.8,14.7%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7452.3,5.6%
17.49,1,41.8,12.5%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7452.7,5.6%
17.232,1,41.8,13.3%,50000,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7453.0,5.6%
17.466,1,41.8,19.1%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7452.0,5.7%
17.715,1,42.8,15.6%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.7,5.7%
17.899,1,42.3,11.1%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7452.4,5.6%
18.83,1,41.8,12.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7452.0,5.7%
18.266,1,42.3,13.3%,50000,800191424,250000496,0.9160,1.1000,1.1000,1.1000,7452.2,5.6%
18.502,1,42.3,12.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.8,5.7%
18.686,1,42.8,14.7%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7453.8,5.6%
18.870,1,42.8,13.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7454.5,5.6%
19.53,1,43.3,13.3%,50000,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7454.9,5.6%
19.286,1,41.8,20.5%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7455.6,5.6%
19.535,1,42.3,16.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.6,5.6%
19.718,1,43.8,11.1%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7452.7,5.6%
19.901,1,43.3,13.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.8,5.7%
20.84,1,42.3,14.6%,50000,800244160,250000496,0.8500,1.1000,1.1000,1.1000,7452.1,5.7%
20.331,1,41.3,16.8%,50000,1200287104,349721184,0.8500,1.1000,1.1000,1.1000,7452.6,5.6%
20.563,1,42.3,16.5%,50000,900228544,274667008,0.8500,1.1000,1.1000,1.1000,7451.8,5.7%
20.807,1,42.3,19.4%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7451.3,5.7%
21.45,1,41.8,14.5%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.1,5.7%
21.228,1,41.8,13.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.5,5.7%
21.412,1,42.8,14.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7450.5,5.7%
21.595,1,41.8,12.5%,50000,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7451.5,5.7%
21.837,1,42.3,14.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.1,5.7%
22.63,1,42.8,12.2%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7450.2,5.7%
22.246,1,42.3,11.1%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7451.5,5.7%
22.430,1,43.3,12.5%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.8,5.7%
22.613,1,41.8,14.6%,50000,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7452.9,5.6%
22.848,1,42.8,16.5%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7452.9,5.6%
23.32,1,41.3,12.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7452.5,5.6%
23.215,1,42.8,13.5%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7452.5,5.6%
23.398,1,41.8,12.5%,50000,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7452.8,5.6%
23.626,1,41.3,17.3%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7453.3,5.6%
23.879,1,42.8,16.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7454.4,5.6%
24.62,1,41.8,11.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7456.1,5.6%
24.245,1,42.3,12.5%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7458.0,5.6%
24.428,1,43.8,13.9%,50000,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7457.8,5.6%
24.666,1,42.3,19.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7459.1,5.6%
24.899,1,42.8,12.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7460.4,5.5%
25.82,1,43.3,12.5%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7459.4,5.6%
25.265,1,42.3,13.5%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7458.4,5.6%
25.448,1,42.3,15.1%,50000,800191424,500000992,0.9160,1.1000,1.1000,1.1000,7458.1,5.6%
25.686,1,42.3,14.6%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7456.9,5.6%
25.868,1,42.8,11.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7456.8,5.6%
26.51,1,41.8,11.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7455.8,5.6%
26.234,1,42.8,13.3%,50000,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7455.8,5.6%
26.468,1,42.3,16.8%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7454.5,5.6%
26.717,1,41.8,13.5%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.7,5.6%
26.900,1,42.3,12.3%,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7452.8,5.6%
27.83,1,41.8,16.0%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7452.1,5.7%
27.266,1,43.3,14.3%,50000,800191424,250000496,0.9160,1.1000,1.1000,1.1000,7452.4,5.6%
27.501,1,42.8,14.8%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7452.0,5.7%
27.683,1,42.8,16.0%,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7451.1,5.7%
27.866,1,42.3,11.1%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7450.7,5.7%
28.50,1,43.8,14.7%,50000,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7450.2,5.7%
28.285,1,42.3,17.4%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7450.2,5.7%
28.536,1,41.8,13.3%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7449.7,5.7%
28.719,1,43.3,12.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7449.6,5.7%
28.902,1,41.8,12.5%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7449.2,5.7%
29.84,1,42.8,13.6%,50000,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7449.6,5.7%
29.325,1,41.3,17.1%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7449.5,5.7%
29.559,1,43.3,12.3%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7449.4,5.7%
29.742,1,42.3,10.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7449.1,5.7%
29.926,1,43.3,12.2%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7449.5,5.7%
30.110,1,42.3,15.9%,50000,800191424,500000992,0.9160,1.1000,1.1000,1.1000,7448.9,5.7%
30.346,1,43.3,15.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7448.8,5.7%
30.529,1,43.3,13.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7448.7,5.7%
30.712,1,43.8,12.3%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7448.7,5.7%
30.895,1,42.8,15.6%,50000,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7449.1,5.7%
31.128,1,42.3,17.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7448.7,5.7%
31.376,1,42.3,15.8%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7448.3,5.7%
31.560,1,42.8,13.5%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7449.1,5.7%
31.743,1,43.3,14.9%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7449.1,5.7%
31.926,1,42.8,14.3%,50000,800191424,250000496,0.9160,1.1000,1.1000,1.1000,7450.4,5.7%
32.162,1,41.8,12.5%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7450.6,5.7%
32.345,1,42.8,12.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.1,5.7%
