Time,USB Status,CPU Temperature,Throttle Status,CPU Frequency,Core Frequency,CPU Voltage,Memory Controller Voltage,Memory I/O Voltage,Memory Chip Voltage
24.898100000.0,1,59.9,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
24.974071000.0,1,59.9,0,1200287104,349721184,0.8600,1.1000,1.1000,1.1000
25.79889000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
25.156222000.0,1,60.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
25.231564000.0,1,60.3,0,1800404352,499987808,0.9260,1.1000,1.1000,1.1000
25.307883000.0,1,60.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
25.393065000.0,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
25.470020000.0,1,59.9,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
25.547007000.0,1,60.3,0,1800404352,499987808,0.9260,1.1000,1.1000,1.1000
25.622126000.0,1,60.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
25.698372000.0,1,60.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
25.774450000.0,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
25.850361000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
25.926775000.0,1,60.8,0,1800404352,499987808,0.9260,1.1000,1.1000,1.1000
26.2564000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
26.78934000.0,1,60.3,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
26.154490000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
26.230476000.0,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
26.306359000.0,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
26.383463000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
26.459841000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
26.535428000.0,1,60.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
26.611206000.0,1,60.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
26.688059000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
26.764222000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
26.839828000.0,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
26.915065000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
26.990399000.0,1,59.9,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
27.72464000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
27.148671000.0,1,60.3,0,1100249984,324883296,0.8600,1.1000,1.1000,1.1000
27.242833000.0,1,59.9,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
27.339193000.0,1,60.8,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
27.420037000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
27.495503000.0,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
27.570730000.0,1,59.9,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
27.646266000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
27.722905000.0,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
27.798581000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
27.874408000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
27.950524000.0,1,60.8,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
28.26942000.0,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
28.102568000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
28.177681000.0,1,60.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
28.253216000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
28.328378000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
28.406506000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
28.481845000.0,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
28.558673000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
28.635411000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
28.713883000.0,1,60.8,0,1800404352,499987808,0.9260,1.1000,1.1000,1.1000
28.789476000.0,1,60.8,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
28.865831000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
28.941795000.0,1,61.3,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
29.18324000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
29.93824000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
29.169764000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
29.245221000.0,1,60.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
29.320673000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
29.397594000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
29.473354000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
29.549703000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
29.624646000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
29.702003000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
29.777889000.0,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
29.853218000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
29.928509000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
30.3927000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
30.80003000.0,1,61.8,0,1200287104,349721184,0.8600,1.1000,1.1000,1.1000
30.170999000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
30.262777000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
30.338252000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
30.415311000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
30.491406000.0,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
30.566369000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
30.642745000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
30.718809000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
30.794359000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
30.869653000.0,1,61.8,0,1800457088,349734368,0.8600,1.1000,1.1000,1.1000
30.958076000.0,1,60.3,0,1200287104,324870112,0.8600,1.1000,1.1000,1.1000
31.67302000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
31.162496000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
31.238215000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
31.313119000.0,1,60.8,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
31.389960000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
31.467693000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
31.543364000.0,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
31.619618000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
31.696711000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
31.772645000.0,1,60.8,0,1800457088,500000992,0.8600,1.1000,1.1000,1.1000
31.857820000.0,1,60.8,0,1100249984,349721184,0.8600,1.1000,1.1000,1.1000
31.970285000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
32.64895000.0,1,60.3,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
32.140573000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
32.216519000.0,1,60.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
32.292916000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
32.369701000.0,1,60.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
32.446033000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
32.521221000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
32.597565000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
32.673193000.0,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
32.749499000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
32.825798000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
32.902143000.0,1,61.3,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
32.977657000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
33.53349000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
33.129189000.0,1,61.8,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
33.204257000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
33.279748000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
33.354582000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
33.431131000.0,1,61.3,0,1800404352,499987808,0.9260,1.1000,1.1000,1.1000
33.507608000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
33.582929000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
33.658444000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
33.735068000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
33.810035000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
33.886153000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
33.962052000.0,1,60.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
34.37238000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
34.113431000.0,1,61.3,0,1100249984,324870112,0.8600,1.1000,1.1000,1.1000
34.212946000.0,1,60.8,0,1200287104,349734368,0.8600,1.1000,1.1000,1.1000
34.322588000.0,1,60.8,0,1100302720,324870112,0.8600,1.1000,1.1000,1.1000
34.434969000.0,1,60.8,0,1100249984,324883296,0.8600,1.1000,1.1000,1.1000
34.551974000.0,1,60.3,0,1200287104,349721184,0.8600,1.1000,1.1000,1.1000
34.658340000.0,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
34.737059000.0,1,60.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
34.814390000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
34.890087000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
34.965522000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
35.41900000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
35.117087000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
35.192813000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
35.267850000.0,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
35.343381000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
35.418874000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
35.494793000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
35.570663000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
35.646590000.0,1,60.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
35.723071000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
35.801826000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
35.884901000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
35.963137000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
36.38928000.0,1,60.3,0,1200339840,349721184,0.8600,1.1000,1.1000,1.1000
36.135151000.0,1,61.3,0,1100249984,324870112,0.8600,1.1000,1.1000,1.1000
36.246873000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
36.331654000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
36.407730000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
36.483130000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
36.559812000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
36.635979000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
36.711270000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
36.789501000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
36.865547000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
36.941067000.0,1,61.8,0,1100249984,324870112,0.8600,1.1000,1.1000,1.1000
37.38155000.0,1,61.8,0,1200287104,349734368,0.8600,1.1000,1.1000,1.1000
37.146983000.0,1,61.8,0,1200339840,349734368,0.8600,1.1000,1.1000,1.1000
37.253750000.0,1,60.3,0,1100302720,324870112,0.8600,1.1000,1.1000,1.1000
37.367124000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
37.447362000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
37.523819000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
37.599533000.0,1,60.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
37.675471000.0,1,60.8,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
37.753133000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
37.829271000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
37.905547000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
37.982476000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
38.58897000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
38.134171000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
38.211021000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
38.287895000.0,1,60.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
38.363060000.0,1,60.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
38.439308000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
38.515498000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
38.592513000.0,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
38.669039000.0,1,61.3,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
38.745205000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
38.820919000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
38.897119000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
38.972698000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
39.48132000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
39.124570000.0,1,61.8,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
39.200459000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
39.276242000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
39.352397000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
39.429906000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
39.506174000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
39.583367000.0,1,60.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
39.658910000.0,1,61.3,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
39.734446000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
39.812382000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
39.888598000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
39.964658000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
40.40533000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
40.116905000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
40.192692000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
40.267856000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
40.343256000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
40.418954000.0,1,62.3,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
40.494366000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
40.571182000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
40.646585000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
40.723024000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
40.799113000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
40.874011000.0,1,61.3,0,1100249984,324870112,0.8600,1.1000,1.1000,1.1000
40.970046000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
41.60999000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
41.136936000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
41.211983000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
41.287191000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
41.362742000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
41.437986000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
41.513379000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
41.590979000.0,1,62.3,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
41.667654000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
41.743082000.0,1,62.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
41.820085000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
41.896259000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
41.971827000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
42.47836000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
42.123232000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
42.199297000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
42.275097000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
42.351471000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
42.427446000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
42.502990000.0,1,63.7,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
42.582146000.0,1,61.3,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
42.658966000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
42.734493000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
42.811253000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
42.887044000.0,1,63.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
42.962367000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
43.38422000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
43.114086000.0,1,61.8,0,1100249984,324870112,0.8600,1.1000,1.1000,1.1000
43.220699000.0,1,62.3,0,1100249984,324870112,0.8600,1.1000,1.1000,1.1000
43.334587000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
43.409842000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
43.485847000.0,1,61.3,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
43.561413000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
43.638112000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
43.714109000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
43.790443000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
43.865708000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
43.941331000.0,1,61.3,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
44.17321000.0,1,62.8,0,1100249984,324870112,0.8600,1.1000,1.1000,1.1000
44.119026000.0,1,60.3,0,1200287104,349734368,0.8600,1.1000,1.1000,1.1000
44.226747000.0,1,60.8,0,1100302720,324856928,0.8600,1.1000,1.1000,1.1000
44.339759000.0,1,60.8,0,1200339840,349721184,0.8600,1.1000,1.1000,1.1000
44.445130000.0,1,61.3,0,1200287104,349734368,0.8600,1.1000,1.1000,1.1000
44.551182000.0,1,61.3,0,1100302720,324870112,0.8600,1.1000,1.1000,1.1000
44.658979000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
44.734638000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
44.819101000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
44.894995000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
44.970385000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
45.45624000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
45.121431000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
45.197908000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
45.273228000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
45.351162000.0,1,61.8,0,1100249984,324883296,0.8600,1.1000,1.1000,1.1000
45.460337000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
45.536413000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
45.611690000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
45.689207000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
45.764328000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
45.842803000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
45.918411000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
45.993890000.0,1,62.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
46.69361000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
46.144458000.0,1,61.8,0,1000212864,299768544,0.8600,1.1000,1.1000,1.1000
46.261783000.0,1,61.8,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
46.337419000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
46.413288000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
46.489723000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
46.564436000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
46.639864000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
46.723037000.0,1,60.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
46.799094000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
46.875242000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
46.950596000.0,1,61.3,0,1200287104,349734368,0.8600,1.1000,1.1000,1.1000
47.54686000.0,1,62.8,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
47.131934000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
47.207369000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
47.282587000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
47.357873000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
47.433136000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
47.508702000.0,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
47.584279000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
47.660557000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
47.737453000.0,1,62.3,0,1200287104,349721184,0.8600,1.1000,1.1000,1.1000
47.833250000.0,1,61.3,0,1200287104,349721184,0.8600,1.1000,1.1000,1.1000
47.939737000.0,1,60.8,0,1200287104,349734368,0.8600,1.1000,1.1000,1.1000
48.45322000.0,1,61.8,0,1100249984,324870112,0.8600,1.1000,1.1000,1.1000
48.156958000.0,1,61.3,0,1200287104,349734368,0.8600,1.1000,1.1000,1.1000
48.263490000.0,1,62.3,0,1100249984,324883296,0.8600,1.1000,1.1000,1.1000
48.377031000.0,1,61.8,0,1200287104,349721184,0.8600,1.1000,1.1000,1.1000
48.485786000.0,1,60.8,0,1100249984,324870112,0.9260,1.1000,1.1000,1.1000
48.590590000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
48.667297000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
48.745140000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
48.820485000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
48.896917000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
48.971876000.0,1,62.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
49.47924000.0,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
49.123415000.0,1,62.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
49.198546000.0,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
49.278571000.0,1,61.3,0,1100249984,324883296,0.8600,1.1000,1.1000,1.1000
49.395042000.0,1,61.8,0,1200287104,349708000,0.8600,1.1000,1.1000,1.1000
49.494744000.0,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
49.569881000.0,1,60.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
49.644562000.0,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
