993.576,1,57.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
68.686,1,58.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
144.706,1,57.9,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
220.585,1,57.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
296.727,1,58.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
373.246,1,58.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
449.92,1,57.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
524.736,1,58.4,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
601.105,1,58.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
677.525,1,57.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
753.765,1,57.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
830.017,1,57.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
905.215,1,58.4,0,1200287104,349734368,0.8600,1.1000,1.1000,1.1000
999.968,1,57.9,0,1200287104,349721184,0.8600,1.1000,1.1000,1.1000
106.803,1,56.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
191.572,1,58.4,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
268.784,1,59.4,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
345.513,1,58.4,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
422.398,1,58.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
497.44,1,58.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
574.108,1,57.9,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
651.001,1,58.4,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
726.725,1,58.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
802.488,1,57.4,0,1200339840,349721184,0.8600,1.1000,1.1000,1.1000
893.354,1,58.4,0,1200287104,349721184,0.8600,1.1000,1.1000,1.1000
0.114,1,58.4,0,1100249984,324870112,0.8600,1.1000,1.1000,1.1000
110.58,1,57.9,0,1100302720,324870112,0.8600,1.1000,1.1000,1.1000
224.977,1,57.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
307.399,1,58.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
382.527,1,58.4,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
459.76,1,57.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
535.936,1,57.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
613.095,1,57.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
688.537,1,57.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
764.001,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
840.091,1,58.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
915.494,1,59.4,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
990.821,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
67.148,1,59.4,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
142.498,1,58.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
217.577,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
294.63,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
370.374,1,59.4,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
447.564,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
523.024,1,58.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
598.441,1,57.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
675.773,1,59.4,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
751.855,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
827.293,1,58.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
903.378,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
978.487,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
53.991,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
128.985,1,58.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
204.92,1,58.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
281.029,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
356.698,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
432.773,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
508.721,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
584.563,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
661.578,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
749.975,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
825.383,1,59.4,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
901.096,1,59.4,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
976.727,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
51.841,1,60.3,0,1100249984,324883296,0.8600,1.1000,1.1000,1.1000
154.29,1,58.9,0,1200287104,349734368,0.8600,1.1000,1.1000,1.1000
261.424,1,58.9,0,1100249984,324870112,0.8600,1.1000,1.1000,1.1000
376.489,1,58.4,0,1000265600,299755360,0.8600,1.1000,1.1000,1.1000
492.887,1,59.4,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
568.782,1,58.9,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
645.438,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
721.436,1,58.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
796.812,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
871.967,1,59.4,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
948.202,1,59.4,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
24.286,1,58.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
100.807,1,58.4,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
176.389,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
252.745,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
329.064,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
404.46,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
480.336,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
557.871,1,58.4,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
633.25,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
709.524,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
785.039,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
861.657,1,59.4,0,1100249984,324870112,0.8600,1.1000,1.1000,1.1000
962.369,1,58.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
49.716,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
124.785,1,58.4,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
199.658,1,58.9,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
274.991,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
351.238,1,59.9,0,1800404352,499987808,0.9260,1.1000,1.1000,1.1000
426.218,1,58.4,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
504.364,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
579.82,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
656.7,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
732.142,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
807.251,1,59.9,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
883.612,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
959.435,1,58.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
35.686,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
112.179,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
188.492,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
264.032,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
338.958,1,59.9,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
413.881,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
490.022,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
568.213,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
644.521,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
721.978,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
798.541,1,59.9,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
873.783,1,59.4,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
949.594,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
24.652,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
101.507,1,58.9,0,1200287104,349734368,0.8600,1.1000,1.1000,1.1000
202.333,1,59.9,0,1100249984,324870112,0.8600,1.1000,1.1000,1.1000
316.374,1,59.9,0,1200287104,349721184,0.8600,1.1000,1.1000,1.1000
422.847,1,58.9,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
498.152,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
576.069,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
652.129,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
729.275,1,58.9,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
806.555,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
881.669,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
957.753,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
33.179,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
109.249,1,59.9,0,1100249984,324883296,0.8600,1.1000,1.1000,1.1000
216.102,1,58.9,0,1100249984,324870112,0.8600,1.1000,1.1000,1.1000
330.018,1,58.9,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
405.1,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
480.875,1,59.4,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
558.883,1,58.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
633.902,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
710.504,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
786.174,1,59.9,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
861.918,1,60.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
936.595,1,59.9,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
13.911,1,59.9,0,1100302720,324883296,0.8600,1.1000,1.1000,1.1000
116.468,1,59.4,0,1200287104,349734368,0.8600,1.1000,1.1000,1.1000
225.272,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
303.222,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
378.967,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
454.821,1,60.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
530.511,1,59.9,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
606.704,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
684.159,1,60.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
760.422,1,60.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
836.001,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
911.454,1,60.8,0,1000265600,299768544,0.8600,1.1000,1.1000,1.1000
17.88,1,58.4,0,1000212864,299768544,0.8600,1.1000,1.1000,1.1000
146.487,1,59.4,0,1200287104,349721184,0.8600,1.1000,1.1000,1.1000
252.088,1,59.9,0,1200287104,349734368,0.8600,1.1000,1.1000,1.1000
358.01,1,59.4,0,1100302720,324870112,0.8600,1.1000,1.1000,1.1000
472.031,1,59.9,0,1100302720,349734368,0.8600,1.1000,1.1000,1.1000
587.108,1,59.4,0,1200287104,349721184,0.8600,1.1000,1.1000,1.1000
698.407,1,58.9,0,1100302720,324870112,0.8600,1.1000,1.1000,1.1000
808.743,1,58.9,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
899.233,1,59.4,0,1800404352,499987808,0.9260,1.1000,1.1000,1.1000
974.941,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
49.849,1,59.4,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
125.272,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
200.73,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
277.732,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
353.526,1,60.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
428.874,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
504.455,1,59.9,0,1800457088,324870112,0.8600,1.1000,1.1000,1.1000
598.372,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
696.687,1,60.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
773.202,1,60.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
849.329,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
924.659,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
0.573,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
77.679,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
153.804,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
229.096,1,59.4,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
304.57,1,59.9,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
381.491,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
456.877,1,60.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
532.146,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
610.105,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
687.078,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
769.761,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
853.645,1,59.9,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
928.945,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
4.59,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
88.115,1,59.9,0,1100302720,324883296,0.8600,1.1000,1.1000,1.1000
202.366,1,60.3,0,1200287104,349734368,0.8600,1.1000,1.1000,1.1000
315.177,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
408.298,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
483.928,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
559.031,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
636.566,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
712.066,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
791.278,1,60.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
866.866,1,59.9,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
942.384,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
18.469,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
94.661,1,59.4,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
170.429,1,60.8,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
245.689,1,60.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
321.803,1,59.9,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
396.83,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
473.179,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
548.39,1,61.3,0,1800404352,499987808,0.9260,1.1000,1.1000,1.1000
624.612,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
704.668,1,60.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
785.176,1,60.3,0,1200287104,349734368,0.8600,1.1000,1.1000,1.1000
894.38,1,59.4,0,1100249984,324870112,0.8600,1.1000,1.1000,1.1000
8.392,1,60.8,0,1100249984,500000992,0.9260,1.1000,1.1000,1.1000
110.506,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
185.78,1,60.3,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
262.047,1,59.4,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
337.331,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
413.915,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
489.434,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
565.791,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
642.789,1,59.4,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
719.313,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
797.368,1,60.8,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
880.332,1,60.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
956.908,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
34.571,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
110.719,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
188.098,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
263.563,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
338.834,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
415.254,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
490.609,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
566.041,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
643.529,1,59.9,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
721.143,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
798.511,1,60.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
874.074,1,60.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
949.791,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
25.309,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
101.651,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
177.151,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
252.526,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
328.582,1,60.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
404.254,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
479.842,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
556.18,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
633.106,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
711.747,1,60.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
788.303,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
864.535,1,60.8,0,1200339840,349734368,0.8600,1.1000,1.1000,1.1000
955.411,1,60.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
50.051,1,60.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
125.865,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
201.056,1,61.3,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
277.14,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
352.368,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
428.448,1,60.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
503.882,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
580.828,1,61.8,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
656.316,1,60.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
734.431,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
811.841,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
888.24,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
964.903,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
41.285,1,60.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
116.674,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
193.823,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
270.049,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
346.455,1,61.3,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
424.798,1,60.3,0,1200287104,349734368,0.8600,1.1000,1.1000,1.1000
530.796,1,61.8,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
606.526,1,60.3,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000
683.02,1,60.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
760.553,1,61.3,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000
837.133,1,61.3,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
912.763,1,61.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
988.566,1,60.8,0,1800404352,499987808,0.9260,1.1000,1.1000,1.1000
63.911,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
139.445,1,60.8,0,1800404352,499987808,0.9260,1.1000,1.1000,1.1000
215.145,1,60.8,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000
