Time (s),USB Status,CPU Temperature ('C),CPU Utilization (%),Throttle Status,CPU Frequency (hz),Core Frequency (hz),CPU Voltage (V),Memory Controller Voltage (V),Memory I/O Voltage (V),Memory Chip Voltage (V),Memory Free (Mb),Memory Free Percent (%)
20.774,1,44.3,11.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7448.8,5.7%
20.953,1,44.8,11.4%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7448.5,5.7%
21.133,1,44.8,13.3%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7448.8,5.7%
21.366,1,43.8,18.7%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7448.6,5.7%
21.598,1,44.8,14.5%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7448.5,5.7%
21.777,1,45.2,11.4%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7448.6,5.7%
21.956,1,44.3,14.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7448.1,5.7%
22.135,1,44.3,13.7%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7448.4,5.7%
22.367,1,44.3,16.2%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7447.7,5.7%
22.603,1,43.8,14.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7448.3,5.7%
22.782,1,44.8,14.1%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7447.9,5.7%
22.962,1,44.8,11.4%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7447.9,5.7%
23.141,1,43.8,13.5%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7448.4,5.7%
23.373,1,43.8,16.4%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7447.7,5.7%
23.618,1,44.3,12.2%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7447.2,5.7%
23.798,1,45.2,13.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7447.6,5.7%
23.977,1,44.8,11.4%,0,1800404352,499987808,0.9160,1.1000,1.1000,1.1000,7447.1,5.7%
24.158,1,44.8,11.0%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7447.8,5.7%
24.389,1,43.8,18.8%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7446.8,5.7%
24.630,1,44.8,11.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7446.9,5.7%
24.809,1,44.8,12.5%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7446.7,5.7%
24.988,1,45.2,13.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7446.4,5.7%
25.168,1,44.3,13.5%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7447.0,5.7%
25.397,1,43.8,18.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7446.7,5.7%
25.633,1,45.2,12.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7446.7,5.7%
25.813,1,45.2,12.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7446.5,5.7%
25.993,1,43.8,12.7%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7447.0,5.7%
26.172,1,43.8,12.3%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7447.5,5.7%
26.405,1,44.8,19.3%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7446.9,5.7%
26.648,1,44.3,12.2%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7446.7,5.7%
26.828,1,45.2,15.1%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7446.4,5.7%
27.7,1,44.8,10.1%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7446.5,5.7%
27.187,1,44.8,13.5%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7446.9,5.7%
27.417,1,44.3,18.2%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7445.8,5.7%
27.662,1,44.8,15.4%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7446.1,5.7%
27.841,1,44.8,12.7%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7447.1,5.7%
28.26,1,44.8,15.1%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7454.3,5.6%
28.207,1,45.7,13.2%,0,900228544,274680160,0.8500,1.1000,1.1000,1.1000,7456.4,5.6%
28.434,1,44.3,17.5%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7457.8,5.6%
28.667,1,45.7,14.5%,0,1800404352,499987808,0.9160,1.1000,1.1000,1.1000,7459.2,5.6%
28.847,1,44.3,11.4%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7460.2,5.5%
29.26,1,45.2,13.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7458.7,5.6%
29.205,1,45.2,13.5%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7458.2,5.6%
29.435,1,44.3,17.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7457.1,5.6%
29.679,1,45.2,12.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7456.1,5.6%
29.860,1,44.8,13.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7456.0,5.6%
30.39,1,45.2,14.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7454.5,5.6%
30.218,1,44.8,14.9%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7455.0,5.6%
30.447,1,45.2,18.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7454.6,5.6%
30.690,1,44.3,13.5%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7454.2,5.6%
30.870,1,44.3,13.7%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7454.1,5.6%
31.50,1,45.2,13.9%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7454.2,5.6%
31.229,1,45.2,13.5%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7454.6,5.6%
31.458,1,45.2,12.9%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7454.7,5.6%
31.637,1,45.2,11.4%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7454.6,5.6%
31.816,1,45.2,13.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7454.2,5.6%
31.995,1,44.8,11.4%,0,1800404352,499987808,0.9160,1.1000,1.1000,1.1000,7453.9,5.6%
32.191,1,44.3,14.3%,0,1100302720,324883296,0.8500,1.1000,1.1000,1.1000,7454.3,5.6%
32.429,1,44.8,19.4%,0,900175808,274680160,0.8500,1.1000,1.1000,1.1000,7454.1,5.6%
32.668,1,44.8,20.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.4,5.6%
32.909,1,44.8,13.5%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.7,5.6%
33.88,1,45.2,12.7%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7453.2,5.6%
33.267,1,44.8,11.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.7,5.6%
33.446,1,44.8,13.5%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7453.5,5.6%
33.676,1,45.2,17.4%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.4,5.6%
33.919,1,45.2,12.2%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.3,5.6%
34.99,1,45.2,12.7%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7453.1,5.6%
34.278,1,46.2,13.9%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7453.1,5.6%
34.457,1,44.8,16.9%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7452.9,5.6%
34.687,1,45.2,17.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7452.8,5.6%
34.923,1,45.2,12.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7452.6,5.6%
35.102,1,45.2,12.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7452.1,5.7%
35.282,1,44.3,12.7%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7452.0,5.7%
35.461,1,45.2,13.5%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7453.1,5.6%
35.693,1,45.2,15.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7452.4,5.6%
35.938,1,44.8,12.2%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7452.3,5.6%
36.118,1,46.2,13.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.8,5.7%
36.296,1,44.3,11.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7452.4,5.6%
36.477,1,44.8,9.9%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7452.5,5.6%
36.707,1,44.3,17.1%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7451.5,5.7%
36.942,1,45.2,14.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7450.9,5.7%
37.122,1,45.7,12.7%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7451.4,5.7%
37.301,1,45.2,15.1%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.0,5.7%
37.480,1,45.7,13.5%,0,800244160,250000496,0.8500,1.1000,1.1000,1.1000,7452.1,5.6%
37.710,1,44.3,18.7%,0,1800404352,499987808,0.9160,1.1000,1.1000,1.1000,7451.5,5.7%
37.956,1,45.2,9.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.1,5.7%
38.135,1,45.2,12.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.1,5.7%
38.315,1,45.2,11.4%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7450.9,5.7%
38.494,1,45.2,12.3%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7450.8,5.7%
38.726,1,45.7,17.8%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7450.4,5.7%
38.962,1,46.2,15.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7449.4,5.7%
39.588,0,45.7,14.3%,0,900228544,274680160,0.8500,1.1000,1.1000,1.1000,7450.5,5.7%
39.818,0,44.8,15.2%,0,700154304,224964848,0.8500,1.1000,1.1000,1.1000,7451.8,5.7%
40.60,0,45.2,19.0%,0,1100249984,324870112,0.8500,1.1000,1.1000,1.1000,7453.7,5.6%
40.294,0,44.8,16.1%,0,900228544,274680160,0.8500,1.1000,1.1000,1.1000,7453.7,5.6%
40.520,0,44.8,10.9%,0,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7454.0,5.6%
40.972,0,45.2,19.8%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7454.1,5.6%
41.148,0,44.8,15.5%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7454.4,5.6%
41.320,0,44.3,13.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7454.9,5.6%
41.493,0,46.7,13.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7455.5,5.6%
41.675,0,44.8,17.0%,0,700154304,324870112,0.8500,1.1000,1.1000,1.1000,7453.3,5.6%
41.914,0,44.3,14.9%,0,900228544,274680160,0.8500,1.1000,1.1000,1.1000,7450.9,5.7%
42.140,0,44.8,14.6%,0,900228544,274680160,0.8500,1.1000,1.1000,1.1000,7447.9,5.7%
42.367,0,44.8,17.2%,0,700207040,224951664,0.8500,1.1000,1.1000,1.1000,7447.5,5.7%
42.614,0,44.3,6.5%,0,1000212864,299768544,0.8500,1.1000,1.1000,1.1000,7447.4,5.7%
43.447,0,44.3,19.1%,0,900228544,274680160,0.8500,1.1000,1.1000,1.1000,7447.7,5.7%
43.675,0,43.8,6.1%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7446.2,5.7%
45.524,0,45.7,70.2%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7445.7,5.7%
45.708,0,45.7,29.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7445.6,5.7%
45.894,0,45.7,23.6%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7446.2,5.7%
46.76,0,45.2,28.9%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7446.1,5.7%
46.283,0,44.8,16.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7444.9,5.7%
46.464,0,45.2,15.1%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7443.4,5.8%
46.644,0,46.2,25.3%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7441.6,5.8%
46.824,0,45.7,13.2%,0,800191424,249987312,0.8500,1.1000,1.1000,1.1000,7441.0,5.8%
47.58,0,44.8,21.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7439.5,5.8%
47.293,0,45.7,14.3%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7438.4,5.8%
47.473,0,45.7,13.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7438.0,5.8%
47.654,0,45.2,13.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7436.9,5.8%
47.834,0,44.8,13.2%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7436.2,5.9%
48.69,0,44.3,20.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7433.9,5.9%
48.306,0,45.2,13.2%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7433.5,5.9%
48.486,0,44.8,11.4%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7432.8,5.9%
48.666,0,46.2,13.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7432.5,5.9%
48.846,0,45.2,16.0%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7433.1,5.9%
49.80,0,45.7,16.8%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7433.6,5.9%
49.317,0,45.2,12.2%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7449.5,5.7%
49.521,0,45.7,25.9%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7450.8,5.7%
49.701,0,45.7,12.5%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.2,5.7%
49.882,0,45.2,14.6%,0,900228544,500000992,0.9160,1.1000,1.1000,1.1000,7451.6,5.7%
50.109,0,45.7,11.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.2,5.7%
50.289,0,45.7,12.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.9,5.7%
50.469,0,45.7,12.7%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7451.1,5.7%
50.649,0,46.2,12.5%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7452.0,5.7%
50.872,0,44.8,21.0%,0,700207040,224964848,0.9160,1.1000,1.1000,1.1000,7452.5,5.6%
51.118,0,45.7,13.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.3,5.7%
51.298,0,45.7,12.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.6,5.7%
51.477,0,45.2,11.4%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.5,5.7%
51.656,0,45.7,15.1%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7451.9,5.7%
51.872,0,45.2,17.3%,0,900228544,274680160,0.8500,1.1000,1.1000,1.1000,7451.9,5.7%
52.117,0,45.7,17.3%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7451.8,5.7%
52.353,0,45.2,12.2%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7451.7,5.7%
52.533,0,45.7,11.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.4,5.7%
52.712,0,45.7,12.7%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7451.7,5.7%
