Time (s),USB Status,CPU Temperature ('C),CPU Utilization (%),Throttle Status,CPU Frequency (hz),Core Frequency (hz),CPU Voltage (V),Memory Controller Voltage (V),Memory I/O Voltage (V),Memory Chip Voltage (V),Memory Free (Mb),Memory Free Percent (%)
18.393,1,54.0,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7166.7,9.3%
18.638,1,53.0,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,7114.8,9.9%
18.911,1,53.0,100.0%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,7042.6,10.8%
19.252,1,52.1,100.0%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,6982.6,11.6%
19.551,1,53.0,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6895.7,12.7%
19.913,1,53.0,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,6801.7,13.9%
20.322,1,53.0,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,6877.3,12.9%
20.672,1,53.5,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,6931.5,12.2%
20.918,1,52.1,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,7114.2,9.9%
21.241,1,52.5,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,7038.9,10.9%
21.542,1,53.5,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,6963.1,11.8%
21.898,1,54.0,97.7%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,6884.1,12.8%
22.212,1,53.0,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6800.0,13.9%
22.532,1,52.5,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6734.8,14.7%
22.901,1,53.5,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6917.6,12.4%
23.282,1,53.0,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7094.3,10.2%
23.703,1,53.0,100.0%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,7020.5,11.1%
24.62,1,53.0,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6951.6,12.0%
24.369,1,53.0,100.0%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,6888.6,12.8%
24.692,1,53.5,99.2%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6826.1,13.6%
24.968,1,53.5,98.2%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,6771.9,14.3%
25.272,1,53.5,100.0%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,6899.1,12.7%
25.558,1,53.0,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,6926.8,12.3%
25.913,1,53.5,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,7129.0,9.7%
26.263,1,53.5,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,7041.4,10.8%
26.631,1,53.5,99.4%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6956.3,11.9%
27.3,1,54.0,99.3%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6865.9,13.1%
27.392,1,53.5,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6797.0,13.9%
27.710,1,53.0,99.1%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6716.3,15.0%
28.62,1,53.5,100.0%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,7031.9,11.0%
28.458,1,52.5,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,7099.6,10.1%
28.712,1,53.5,99.1%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,7028.2,11.0%
28.984,1,53.5,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6931.5,12.2%
29.383,1,55.0,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7085.4,10.3%
29.752,1,53.5,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,7168.5,9.2%
30.142,1,53.5,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,7222.6,8.6%
30.503,1,53.5,100.0%,50005,600169920,500000992,0.9160,1.1000,1.1000,1.1000,7104.8,10.0%
30.803,1,54.0,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,7019.6,11.1%
31.192,1,54.0,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6909.9,12.5%
31.623,1,54.0,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,6853.0,13.2%
31.922,1,54.5,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6779.7,14.2%
32.233,1,54.0,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,6722.4,14.9%
32.498,1,54.0,100.0%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,6641.6,15.9%
32.873,1,55.0,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,6624.3,16.1%
33.243,1,54.0,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,6745.2,14.6%
33.561,1,53.5,99.1%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,7154.1,9.4%
33.932,1,54.0,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7378.5,6.6%
