Time,USB Status,CPU Utilization,CPU Temperature,Throttle Status,CPU Frequency,Core Frequency,CPU Voltage,Memory Controller Voltage,Memory I/O Voltage,Memory Chip Voltage
3.280,0,49.6,31.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7454.3,5.6
3.351,0,50.1,28.6%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7455.0,5.6
3.423,0,50.1,28.6%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7455.3,5.6
3.494,0,49.6,33.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7455.3,5.6
3.565,0,49.6,28.6%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7455.3,5.6
3.640,0,50.1,25.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7454.8,5.6
3.722,0,49.6,26.3%,0,1000265600,299768544,0.8500,1.1000,1.1000,1.1000,7898.4,7455.3,5.6
3.832,0,49.1,31.0%,0,1200287104,349721184,0.8500,1.1000,1.1000,1.1000,7898.4,7454.8,5.6
3.933,0,50.1,32.6%,0,1100249984,349734368,0.8500,1.1000,1.1000,1.1000,7898.4,7454.3,5.6
4.38,0,48.7,25.6%,0,1200287104,324870112,0.8500,1.1000,1.1000,1.1000,7898.4,7452.4,5.6
4.141,0,49.6,31.8%,0,1100249984,349734368,0.8500,1.1000,1.1000,1.1000,7898.4,7452.3,5.6
4.246,0,49.1,26.3%,0,1200287104,299768544,0.8500,1.1000,1.1000,1.1000,7898.4,7452.6,5.6
4.353,0,49.1,28.9%,0,1200287104,349734368,0.8500,1.1000,1.1000,1.1000,7898.4,7452.8,5.6
4.460,0,49.1,28.2%,0,1800404352,499987808,0.9160,1.1000,1.1000,1.1000,7898.4,7452.8,5.6
4.546,0,49.6,22.2%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7451.6,5.7
4.618,0,49.1,31.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7452.3,5.6
4.689,0,50.1,28.6%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7452.2,5.6
4.761,0,49.6,33.3%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7451.6,5.7
4.832,0,49.6,27.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7451.8,5.7
4.905,0,49.6,37.5%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7451.5,5.7
4.976,0,49.6,23.1%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7451.5,5.7
5.48,0,50.1,25.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7451.7,5.7
5.120,0,50.1,25.9%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7451.3,5.7
5.192,0,49.6,27.6%,0,1200287104,349721184,0.8500,1.1000,1.1000,1.1000,7898.4,7451.6,5.7
5.282,0,50.6,24.3%,0,1100249984,324883296,0.8500,1.1000,1.1000,1.1000,7898.4,7451.3,5.7
5.387,0,49.1,23.1%,0,1200287104,349734368,0.8500,1.1000,1.1000,1.1000,7898.4,7451.1,5.7
5.488,0,49.1,31.7%,0,1100249984,324870112,0.8500,1.1000,1.1000,1.1000,7898.4,7453.6,5.6
5.593,0,50.1,32.6%,0,1100302720,324870112,0.8500,1.1000,1.1000,1.1000,7898.4,7455.6,5.6
5.699,0,48.7,27.9%,0,1100249984,324870112,0.8500,1.1000,1.1000,1.1000,7898.4,7457.1,5.6
5.806,0,49.6,25.6%,0,1200287104,349721184,0.8500,1.1000,1.1000,1.1000,7898.4,7457.7,5.6
5.908,0,50.6,29.3%,0,1100302720,324870112,0.8500,1.1000,1.1000,1.1000,7898.4,7457.8,5.6
6.14,0,48.7,30.2%,0,1100249984,324883296,0.8500,1.1000,1.1000,1.1000,7898.4,7458.5,5.6
6.121,0,49.1,30.2%,0,1100302720,324870112,0.8500,1.1000,1.1000,1.1000,7898.4,7459.1,5.6
6.228,0,49.1,26.8%,0,1100302720,324870112,0.8500,1.1000,1.1000,1.1000,7898.4,7459.2,5.6
6.334,0,50.1,31.8%,0,1100302720,324870112,0.8500,1.1000,1.1000,1.1000,7898.4,7456.2,5.6
6.439,0,50.6,28.2%,0,1200339840,349721184,0.8500,1.1000,1.1000,1.1000,7898.4,7454.3,5.6
6.540,0,48.7,29.3%,0,1100249984,324870112,0.9160,1.1000,1.1000,1.1000,7898.4,7453.4,5.6
6.640,0,50.1,24.2%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7453.0,5.6
6.712,0,50.1,31.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7452.8,5.6
6.784,0,49.1,31.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7451.7,5.7
6.855,0,49.6,31.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7451.1,5.7
6.927,0,50.6,27.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7451.1,5.7
6.998,0,51.1,28.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7451.2,5.7
7.70,0,50.6,25.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7451.0,5.7
7.142,0,51.6,28.6%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7450.9,5.7
7.215,0,50.1,34.4%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7450.1,5.7
7.287,0,51.6,25.9%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7451.5,5.7
7.359,0,50.6,23.1%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7453.3,5.6
7.436,0,50.1,32.3%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7455.8,5.6
7.510,0,51.1,27.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7457.1,5.6
7.582,0,51.1,28.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7458.7,5.6
7.653,0,49.6,31.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7457.1,5.6
7.725,0,51.6,30.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7455.8,5.6
7.796,0,50.6,25.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7455.2,5.6
7.868,0,51.1,25.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7454.0,5.6
7.939,0,50.6,28.6%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7451.9,5.7
8.11,0,50.1,30.0%,0,1200287104,349721184,0.8500,1.1000,1.1000,1.1000,7898.4,7450.6,5.7
8.102,0,49.1,26.3%,0,1100249984,324883296,0.8500,1.1000,1.1000,1.1000,7898.4,7450.4,5.7
8.206,0,49.6,27.5%,0,1200287104,349721184,0.8500,1.1000,1.1000,1.1000,7898.4,7450.2,5.7
8.307,0,49.6,30.0%,0,1100302720,324870112,0.8500,1.1000,1.1000,1.1000,7898.4,7450.3,5.7
8.413,0,49.1,34.8%,0,1200287104,349721184,0.8500,1.1000,1.1000,1.1000,7898.4,7450.2,5.7
8.514,0,50.6,30.0%,0,1100249984,324870112,0.8500,1.1000,1.1000,1.1000,7898.4,7450.0,5.7
8.619,0,50.6,30.2%,0,1200287104,349734368,0.8500,1.1000,1.1000,1.1000,7898.4,7450.6,5.7
8.720,0,50.1,29.7%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7450.3,5.7
8.798,0,50.1,30.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7450.3,5.7
8.869,0,51.1,28.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7450.5,5.7
8.942,0,50.6,35.5%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7450.1,5.7
9.13,0,50.1,28.6%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7449.7,5.7
9.84,0,51.1,31.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7450.2,5.7
9.155,0,51.1,28.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7450.1,5.7
9.226,0,50.1,23.1%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7450.1,5.7
9.298,0,50.1,25.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7449.3,5.7
9.369,0,51.6,33.3%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7449.7,5.7
9.440,0,51.1,37.5%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7452.1,5.7
9.512,0,51.1,28.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7453.9,5.6
9.584,0,51.1,30.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7455.4,5.6
9.655,0,51.6,28.6%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7456.6,5.6
9.727,0,50.6,25.9%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7455.7,5.6
9.798,0,51.1,28.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7455.0,5.6
9.870,0,50.6,25.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7454.4,5.6
9.942,0,51.1,28.6%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7453.8,5.6
10.14,0,51.6,28.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7453.0,5.6
10.86,0,51.1,30.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7452.0,5.7
10.157,0,50.6,31.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7450.5,5.7
10.229,0,50.6,28.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7449.3,5.7
10.300,0,50.6,23.1%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7449.7,5.7
10.371,0,52.1,28.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7450.0,5.7
10.443,0,51.1,28.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7448.9,5.7
10.515,0,51.6,33.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7449.5,5.7
10.586,0,51.6,23.1%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7449.3,5.7
10.658,0,51.1,25.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7449.4,5.7
10.729,0,51.1,25.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7449.2,5.7
10.801,0,51.6,33.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7449.0,5.7
10.873,0,51.1,33.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7449.0,5.7
10.945,0,51.6,31.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7448.7,5.7
11.17,0,51.6,31.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7448.3,5.7
11.88,0,52.1,28.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7448.5,5.7
11.159,0,52.1,25.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7448.5,5.7
11.231,0,51.1,32.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7448.4,5.7
11.303,0,52.1,31.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.8,5.7
11.375,0,52.1,33.3%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7448.3,5.7
11.447,0,50.6,25.9%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7448.2,5.7
11.519,0,52.1,27.6%,0,1800404352,349708000,0.8500,1.1000,1.1000,1.1000,7898.4,7448.3,5.7
11.601,0,51.1,31.6%,0,1200287104,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7448.3,5.7
11.690,0,51.6,31.2%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7448.0,5.7
11.762,0,52.1,28.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.6,5.7
11.836,0,50.6,30.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.6,5.7
11.908,0,51.1,25.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.4,5.7
11.979,0,51.6,31.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.7,5.7
12.51,0,51.1,33.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.3,5.7
12.123,0,51.1,25.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7448.0,5.7
12.194,0,51.6,34.4%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.5,5.7
12.266,0,52.1,25.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.5,5.7
12.338,0,52.1,28.6%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.6,5.7
12.410,0,52.1,23.1%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.2,5.7
12.482,0,52.5,30.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.2,5.7
12.554,0,51.1,31.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.1,5.7
12.625,0,52.5,31.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.3,5.7
12.696,0,51.6,23.1%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.5,5.7
12.768,0,51.6,25.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.9,5.7
12.839,0,51.6,23.1%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.4,5.7
12.911,0,52.5,37.5%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.8,5.7
12.983,0,53.0,30.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.2,5.7
13.55,0,52.1,31.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.1,5.7
13.126,0,51.6,25.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.3,5.7
13.199,0,51.1,28.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.1,5.7
13.271,0,52.5,36.4%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.9,5.7
13.343,0,52.5,28.6%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.6,5.7
13.414,0,51.1,31.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.7,5.7
13.486,0,52.5,28.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.1,5.7
13.558,0,51.6,23.1%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.4,5.7
13.629,0,52.1,31.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.1,5.7
13.701,0,52.5,35.5%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.3,5.7
13.773,0,52.5,28.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.1,5.7
13.844,0,53.0,37.5%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.9,5.7
13.916,0,52.1,31.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.8,5.7
13.987,0,52.1,33.3%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.4,5.7
14.59,0,52.5,27.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.4,5.7
14.130,0,51.6,31.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.4,5.7
14.203,0,51.6,31.0%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7898.4,7446.0,5.7
14.276,0,52.5,27.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.6,5.7
14.348,0,52.1,25.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.5,5.7
14.419,0,52.5,31.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.2,5.7
14.492,0,52.1,30.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.7,5.7
14.564,0,52.1,33.3%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.5,5.7
14.636,0,53.0,31.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.0,5.7
14.708,0,51.1,27.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.1,5.7
14.779,0,51.6,25.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.1,5.7
14.852,0,52.5,28.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.0,5.7
14.924,0,51.1,28.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7444.7,5.7
14.996,0,51.6,27.6%,0,1800404352,499987808,0.9160,1.1000,1.1000,1.1000,7898.4,7444.6,5.7
15.67,0,51.1,33.3%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7444.7,5.7
15.139,0,53.0,28.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7444.9,5.7
15.211,0,53.5,33.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.0,5.7
15.282,0,52.5,28.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7444.3,5.7
15.354,0,51.6,32.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7444.2,5.8
15.426,0,52.5,25.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7444.3,5.7
15.499,0,52.1,28.6%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7444.0,5.8
15.571,0,52.5,33.3%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7443.7,5.8
15.642,0,51.6,30.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7443.9,5.8
15.714,0,52.5,28.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7443.6,5.8
15.786,0,52.5,28.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7444.3,5.7
15.858,0,52.5,25.9%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7898.4,7443.7,5.8
15.930,0,53.0,27.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7443.7,5.8
16.2,0,53.0,31.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7443.3,5.8
16.75,0,52.5,35.5%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7443.8,5.8
16.146,0,52.1,31.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7443.6,5.8
16.217,0,52.5,25.9%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7443.9,5.8
16.288,0,53.0,31.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.7,5.7
16.359,0,52.5,23.1%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.9,5.7
16.432,0,52.1,32.3%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7449.6,5.7
16.503,0,53.0,33.3%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7898.4,7451.4,5.7
16.575,0,52.5,31.0%,0,1000212864,299768544,0.8500,1.1000,1.1000,1.1000,7898.4,7452.6,5.6
16.669,0,52.1,28.3%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7452.2,5.6
16.760,0,51.6,25.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7451.4,5.7
16.831,0,52.1,31.0%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7898.4,7451.3,5.7
16.904,0,52.1,28.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7450.0,5.7
16.975,0,52.1,31.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7449.4,5.7
17.46,0,52.5,25.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7449.3,5.7
17.118,0,52.5,25.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7448.0,5.7
17.189,0,52.5,28.6%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.5,5.7
17.261,0,52.5,32.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.5,5.7
17.333,0,52.5,28.6%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7898.4,7446.5,5.7
17.404,0,52.5,28.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.6,5.7
17.475,0,53.0,28.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.9,5.7
