Time,USB Status,CPU Utilization,CPU Temperature,Throttle Status,CPU Frequency,Core Frequency,CPU Voltage,Memory Controller Voltage,Memory I/O Voltage,Memory Chip Voltage
0.0,1,47.2,27.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7472.0,5.4
