Time (s),USB Status,CPU Temperature ('C),CPU Utilization (%),Throttle Status,CPU Frequency (hz),Core Frequency (hz),CPU Voltage (V),Memory Controller Voltage (V),Memory I/O Voltage (V),Memory Chip Voltage (V),Memory Free (Mb),Memory Free Percent (%)
0.0,1,49.1,28.8%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7087.6,10.3%
0.846,1,51.1,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6907.3,12.5%
1.656,1,52.5,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7142.4,9.6%
2.376,1,52.5,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6793.6,14.0%
3.177,1,54.5,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7192.7,8.9%
4.27,1,55.5,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6909.2,12.5%
4.836,1,56.0,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7219.5,8.6%
5.607,1,55.5,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6739.1,14.7%
6.406,1,56.0,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6978.1,11.7%
7.246,1,56.9,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7025.6,11.0%
8.67,1,57.4,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6817.5,13.7%
8.816,1,57.4,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7096.1,10.2%
9.656,1,58.4,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6823.1,13.6%
10.446,1,60.3,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7086.7,10.3%
11.316,1,59.4,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6939.2,12.1%
12.26,1,59.9,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7099.0,10.1%
12.886,1,60.8,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6998.4,11.4%
13.686,1,60.3,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6966.2,11.8%
14.566,1,60.3,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7023.0,11.1%
15.336,1,60.3,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6885.1,12.8%
16.116,1,60.8,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6909.2,12.5%
16.916,1,60.3,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6961.4,11.9%
17.746,1,61.8,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7054.2,10.7%
18.526,1,61.3,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6847.5,13.3%
19.306,1,61.3,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6910.2,12.5%
20.66,1,62.3,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6703.9,15.1%
20.926,1,62.8,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7197.8,8.9%
21.756,1,62.3,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6656.4,15.7%
22.517,1,61.8,100.0%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7176.2,9.1%
23.197,1,61.3,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6871.7,13.0%
23.946,1,62.3,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7005.1,11.3%
24.716,1,62.8,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6972.6,11.7%
25.556,1,62.3,99.7%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6998.7,11.4%
26.366,1,62.8,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7094.3,10.2%
27.136,1,63.7,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6792.0,14.0%
27.886,1,64.2,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6996.0,11.4%
28.716,1,63.7,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6747.9,14.6%
29.566,1,62.8,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7037.9,10.9%
30.376,1,63.7,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6962.8,11.8%
31.306,1,64.2,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7175.1,9.2%
32.196,1,65.2,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6972.1,11.7%
32.976,1,64.2,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7050.2,10.7%
33.756,1,65.2,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7086.6,10.3%
34.566,1,65.2,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6864.2,13.1%
35.326,1,64.7,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6965.3,11.8%
36.146,1,64.2,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6919.1,12.4%
36.946,1,64.7,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7095.5,10.2%
37.796,1,65.7,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6907.5,12.5%
