Time (s),USB Status,CPU Temperature ('C),CPU Utilization (%),Throttle Status,CPU Frequency (hz),Core Frequency (hz),CPU Voltage (V),Memory Controller Voltage (V),Memory I/O Voltage (V),Memory Chip Voltage (V),Memory Free (Mb),Memory Free Percent (%)
11.359,1,37.4,11.3%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7453.2,5.6%
11.542,1,37.4,15.7%,0,800191424,250000496,0.8600,1.1000,1.1000,1.1000,7453.6,5.6%
11.777,1,36.5,15.5%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7453.4,5.6%
11.961,1,36.0,13.5%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7452.7,5.6%
12.144,1,37.0,13.7%,0,1800404352,499987808,0.9260,1.1000,1.1000,1.1000,7452.8,5.6%
12.327,1,36.5,11.0%,0,800244160,250000496,0.8600,1.1000,1.1000,1.1000,7453.2,5.6%
12.558,1,35.5,19.3%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7453.0,5.6%
12.810,1,37.0,12.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7453.1,5.6%
12.994,1,37.0,12.3%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7452.2,5.6%
13.177,1,36.0,15.3%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7453.2,5.6%
13.360,1,36.5,16.7%,0,800191424,250000496,0.8600,1.1000,1.1000,1.1000,7453.6,5.6%
13.602,1,36.0,17.9%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7453.2,5.6%
13.831,1,36.5,13.7%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7453.7,5.6%
14.14,1,37.0,12.3%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7453.4,5.6%
14.197,1,37.4,11.3%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7454.6,5.6%
14.380,1,37.0,14.9%,0,800191424,500000992,0.9260,1.1000,1.1000,1.1000,7454.9,5.6%
14.615,1,36.0,13.9%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7455.9,5.6%
14.798,1,36.5,11.3%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7457.4,5.6%
14.981,1,37.0,16.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7458.9,5.6%
15.164,1,37.0,15.2%,0,800191424,250000496,0.8600,1.1000,1.1000,1.1000,7457.3,5.6%
15.399,1,37.4,19.3%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7456.1,5.6%
15.641,1,36.5,14.1%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7454.3,5.6%
15.824,1,37.0,12.5%,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000,7452.6,5.6%
16.7,1,36.0,11.1%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7452.7,5.6%
16.190,1,36.0,12.7%,0,800191424,250000496,0.8600,1.1000,1.1000,1.1000,7452.8,5.6%
16.431,1,35.5,18.7%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7452.4,5.6%
16.659,1,37.0,13.7%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7452.6,5.6%
16.842,1,36.5,14.7%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7452.4,5.6%
17.26,1,36.5,13.7%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7452.1,5.6%
17.209,1,36.5,14.9%,0,800191424,499987808,0.9260,1.1000,1.1000,1.1000,7451.9,5.7%
17.445,1,37.4,15.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7452.6,5.6%
17.628,1,36.0,15.8%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7452.1,5.7%
17.811,1,37.4,12.5%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7452.4,5.6%
17.995,1,36.5,14.5%,0,800191424,250000496,0.8600,1.1000,1.1000,1.1000,7452.6,5.6%
18.231,1,36.5,18.3%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7452.3,5.6%
18.477,1,36.0,11.1%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7452.1,5.7%
18.660,1,36.0,11.1%,0,1800404352,499987808,0.9260,1.1000,1.1000,1.1000,7452.0,5.7%
18.843,1,37.0,12.5%,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000,7451.9,5.7%
19.27,1,37.4,13.1%,0,800191424,500000992,0.9260,1.1000,1.1000,1.1000,7452.1,5.7%
19.265,1,37.4,13.6%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7452.8,5.6%
19.447,1,36.5,13.7%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7453.7,5.6%
19.631,1,37.4,13.5%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7453.5,5.6%
19.814,1,38.4,13.3%,0,800191424,250000496,0.8600,1.1000,1.1000,1.1000,7454.1,5.6%
20.48,1,36.5,19.6%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7454.7,5.6%
20.290,1,36.5,13.2%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7454.8,5.6%
20.473,1,37.4,13.5%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7454.8,5.6%
20.656,1,37.0,11.1%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7454.6,5.6%
20.840,1,37.4,15.7%,0,800191424,250000496,0.8600,1.1000,1.1000,1.1000,7454.7,5.6%
