Time (s),USB Status,CPU Temperature ('C),CPU Utilization (%),Throttle Status,CPU Frequency (hz),Core Frequency (hz),CPU Voltage (V),Memory Controller Voltage (V),Memory I/O Voltage (V),Memory Chip Voltage (V),Memory Free (Mb),Memory Free Percent (%)
11.219,1,40.9,13.2%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7457.1,5.6%
11.452,1,39.9,18.0%,0,1800404352,499987808,0.9160,1.1000,1.1000,1.1000,7457.1,5.6%
11.701,1,40.4,12.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7457.1,5.6%
11.883,1,40.4,12.5%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7457.2,5.6%
12.65,1,39.9,11.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7457.2,5.6%
12.246,1,41.3,13.7%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7457.7,5.6%
12.486,1,39.9,18.4%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7458.1,5.6%
12.710,1,40.4,14.5%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7458.4,5.6%
12.891,1,40.9,13.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7459.2,5.6%
13.72,1,39.9,11.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7459.6,5.6%
13.253,1,39.9,15.2%,0,800244160,250000496,0.8500,1.1000,1.1000,1.1000,7460.0,5.5%
13.490,1,40.9,17.9%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7459.8,5.6%
13.724,1,40.4,12.2%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7459.8,5.6%
13.905,1,40.4,12.5%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7459.8,5.6%
14.86,1,39.4,11.4%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7459.8,5.6%
14.267,1,40.4,15.6%,0,800244160,250000496,0.8500,1.1000,1.1000,1.1000,7459.9,5.6%
14.501,1,39.9,21.2%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7460.6,5.5%
14.748,1,39.9,14.7%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7461.4,5.5%
14.930,1,39.9,12.3%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7461.6,5.5%
15.112,1,41.3,11.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7461.7,5.5%
15.293,1,39.9,14.1%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7461.7,5.5%
15.529,1,39.9,19.4%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7461.7,5.5%
15.768,1,39.9,13.2%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7461.9,5.5%
15.950,1,39.9,12.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7462.8,5.5%
16.131,1,39.9,11.4%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7462.7,5.5%
16.312,1,39.4,11.8%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7462.5,5.5%
16.548,1,40.9,17.8%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7462.6,5.5%
16.787,1,39.9,15.4%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7462.6,5.5%
16.969,1,40.9,12.5%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7463.3,5.5%
17.150,1,40.4,13.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7464.6,5.5%
17.330,1,40.4,15.4%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7465.2,5.5%
17.565,1,40.9,19.8%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7465.5,5.5%
17.801,1,40.4,14.5%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7466.3,5.5%
17.984,1,40.4,12.5%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7466.7,5.5%
18.165,1,40.9,11.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7467.1,5.5%
18.346,1,40.4,13.9%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7467.7,5.5%
18.586,1,40.4,17.8%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7468.6,5.4%
18.819,1,40.4,14.7%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7469.5,5.4%
19.0,1,40.4,14.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7469.5,5.4%
19.181,1,41.3,12.5%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7469.4,5.4%
19.362,1,40.4,13.0%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7469.4,5.4%
19.599,1,40.4,18.5%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7469.4,5.4%
19.837,1,40.4,14.5%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7469.4,5.4%
20.18,1,40.4,12.5%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7469.4,5.4%
20.200,1,40.4,13.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7469.4,5.4%
20.381,1,40.4,13.0%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7469.0,5.4%
20.616,1,40.4,17.8%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7467.3,5.5%
20.854,1,40.4,12.2%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7465.5,5.5%
21.35,1,40.9,13.7%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7464.1,5.5%
21.216,1,39.9,12.5%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7462.3,5.5%
21.397,1,41.3,14.5%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7462.1,5.5%
21.629,1,40.4,18.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7460.6,5.5%
21.874,1,40.9,11.1%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7459.0,5.6%
22.55,1,41.8,12.5%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7457.3,5.6%
22.236,1,40.9,11.4%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7456.4,5.6%
22.417,1,39.9,15.9%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7456.5,5.6%
22.656,1,40.4,17.6%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7455.9,5.6%
