Time,USB Status,CPU Temperature,Throttle Status,CPU Frequency,Core Frequency,CPU Voltage,Memory Controller Voltage,Memory I/O Voltage,Memory Chip Voltage
8.167,0,44.8,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000
8.353,0,43.8,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000
8.539,0,43.8,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000
8.723,0,43.8,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000
8.907,0,44.3,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000
9.91,0,43.3,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000
9.278,0,44.3,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000
9.461,0,43.3,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000
9.645,0,43.3,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000
9.834,0,44.8,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000
10.20,0,43.3,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000
10.205,0,43.3,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000
10.389,0,43.8,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000
10.573,0,44.3,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000
10.736,0,43.8,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
10.811,0,44.3,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
10.883,0,44.3,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
10.956,0,45.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
11.28,0,44.8,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
11.99,0,44.8,50000,1800457088,500000992,0.8500,1.1000,1.1000,1.1000
11.179,0,43.3,50000,1200287104,349734368,0.9160,1.1000,1.1000,1.1000
11.273,0,44.3,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
11.345,0,44.8,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
11.416,0,43.3,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
11.488,0,44.3,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
11.560,0,44.8,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
11.630,0,45.2,50000,1800404352,499987808,0.9160,1.1000,1.1000,1.1000
11.701,0,45.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
11.772,0,45.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
11.842,0,44.8,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
11.913,0,44.8,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
11.985,0,45.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
12.56,0,44.8,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
12.127,0,45.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
12.197,0,44.8,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
12.269,0,45.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
12.341,0,45.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
12.412,0,45.7,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000
12.483,0,45.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
12.554,0,44.8,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
12.625,0,45.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
12.696,0,45.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
12.766,0,44.3,50000,1800404352,499987808,0.9160,1.1000,1.1000,1.1000
12.836,0,46.2,50000,1800404352,499987808,0.9160,1.1000,1.1000,1.1000
12.908,0,45.7,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000
12.979,0,45.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
13.50,0,45.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
13.123,0,45.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
13.195,0,44.8,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
13.266,0,45.7,50000,1800404352,499987808,0.9160,1.1000,1.1000,1.1000
13.337,0,46.2,50000,1000265600,299755360,0.8500,1.1000,1.1000,1.1000
13.431,0,45.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
13.518,0,45.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
13.589,0,45.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
13.661,0,46.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
13.732,0,45.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
13.803,0,44.8,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
13.876,0,45.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
13.948,0,46.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
14.19,0,45.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
14.91,0,45.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
14.162,0,45.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
14.232,0,46.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
14.305,0,46.7,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000
14.377,0,44.8,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
14.448,0,46.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
14.520,0,47.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
14.592,0,45.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
14.663,0,45.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
14.733,0,46.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
14.804,0,45.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
14.875,0,46.2,50000,1100249984,324870112,0.8500,1.1000,1.1000,1.1000
14.977,0,45.7,50000,1100302720,324870112,0.8500,1.1000,1.1000,1.1000
15.84,0,45.2,50000,1200287104,349734368,0.8500,1.1000,1.1000,1.1000
15.183,0,46.7,50000,1200287104,349734368,0.8500,1.1000,1.1000,1.1000
15.282,0,45.2,50000,1200287104,349721184,0.8500,1.1000,1.1000,1.1000
15.381,0,44.8,50000,1100249984,324870112,0.8500,1.1000,1.1000,1.1000
15.490,0,46.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
15.561,0,45.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
15.632,0,45.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
15.703,0,45.7,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000
15.774,0,45.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
15.845,0,45.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
15.916,0,45.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
15.987,0,45.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
16.57,0,46.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
16.129,0,46.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
16.203,0,45.7,50000,1200287104,349721184,0.8500,1.1000,1.1000,1.1000
16.307,0,46.2,50000,1100249984,324870112,0.8500,1.1000,1.1000,1.1000
16.411,0,46.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
16.482,0,46.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
16.554,0,45.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
16.625,0,46.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
16.696,0,46.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
16.767,0,45.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
16.838,0,46.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
16.909,0,45.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
16.981,0,45.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
17.53,0,47.2,50000,1800404352,500000992,0.8500,1.1000,1.1000,1.1000
17.134,0,46.2,50000,1100302720,324870112,0.8500,1.1000,1.1000,1.1000
17.241,0,45.2,50000,1100249984,324870112,0.8500,1.1000,1.1000,1.1000
17.347,0,46.7,50000,1100249984,324870112,0.8500,1.1000,1.1000,1.1000
17.453,0,45.2,50000,1100302720,324870112,0.8500,1.1000,1.1000,1.1000
17.563,0,45.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
17.651,0,45.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
17.722,0,46.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
17.793,0,46.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
17.864,0,45.2,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000
17.934,0,46.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
18.5,0,47.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
18.76,0,46.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
18.147,0,46.2,50000,1800404352,499987808,0.9160,1.1000,1.1000,1.1000
18.217,0,45.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
18.289,0,46.7,50000,1200287104,349721184,0.8500,1.1000,1.1000,1.1000
18.380,0,45.2,50000,1200287104,349721184,0.8500,1.1000,1.1000,1.1000
18.479,0,45.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
18.560,0,46.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
18.631,0,46.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
18.702,0,46.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
18.774,0,46.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
18.845,0,46.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
18.917,0,46.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
18.987,0,46.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
19.58,0,47.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
19.129,0,46.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
19.200,0,47.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
19.270,0,46.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
19.341,0,47.2,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000
19.412,0,47.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
19.485,0,46.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
19.556,0,46.2,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000
19.627,0,47.2,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000
19.699,0,46.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
19.770,0,47.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
19.841,0,46.2,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000
19.912,0,46.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
19.985,0,46.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
20.56,0,47.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
20.128,0,47.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
20.199,0,46.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
20.271,0,46.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
20.342,0,46.7,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000
20.413,0,47.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
20.486,0,47.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
20.557,0,46.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
20.628,0,46.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
20.700,0,47.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
20.772,0,46.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
20.844,0,47.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
20.916,0,47.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
20.987,0,48.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
21.58,0,47.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
21.129,0,46.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
21.200,0,47.2,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000
21.272,0,47.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
21.344,0,47.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
21.415,0,47.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
21.487,0,46.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
21.558,0,48.2,50000,1800404352,499987808,0.9160,1.1000,1.1000,1.1000
21.629,0,48.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
21.699,0,48.2,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000
21.771,0,47.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
21.842,0,48.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
21.913,0,47.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
21.985,0,47.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
22.56,0,46.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
22.128,0,46.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
22.199,0,48.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
22.271,0,47.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
22.342,0,47.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
22.413,0,47.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
22.485,0,46.7,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000
22.557,0,47.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
22.628,0,47.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
22.699,0,47.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
22.771,0,47.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
22.842,0,47.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
22.913,0,47.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
22.984,0,47.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
23.55,0,48.2,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000
23.126,0,47.7,50000,1800404352,499987808,0.9160,1.1000,1.1000,1.1000
23.197,0,48.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
23.268,0,47.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
23.339,0,47.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
23.411,0,47.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
23.486,0,48.2,50000,1200287104,349734368,0.8500,1.1000,1.1000,1.1000
23.587,0,47.2,50000,1100302720,324870112,0.8500,1.1000,1.1000,1.1000
23.689,0,47.2,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000
23.761,0,48.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
23.832,0,47.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
23.904,0,47.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
23.975,0,47.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
24.46,0,47.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
24.117,0,47.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
24.187,0,48.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
24.258,0,47.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
24.329,0,47.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
24.401,0,48.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
24.473,0,48.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
24.543,0,47.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
24.615,0,47.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
24.687,0,47.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
24.759,0,47.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
24.830,0,47.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
24.901,0,47.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
24.973,0,47.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
25.44,0,48.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
25.115,0,47.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
25.187,0,48.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
25.259,0,47.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
25.330,0,47.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
25.402,0,47.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
25.474,0,46.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
25.545,0,47.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
25.616,0,47.7,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
25.687,0,47.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
25.758,0,48.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
25.829,0,47.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
25.900,0,47.7,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
25.971,0,48.2,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000
26.43,0,47.2,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000
