Time (s),USB Status,CPU Temperature ('C),CPU Utilization (%),Throttle Status,CPU Frequency (hz),Core Frequency (hz),CPU Voltage (V),Memory Controller Voltage (V),Memory I/O Voltage (V),Memory Chip Voltage (V),Memory Free (Mb),Memory Free Percent (%)
41.199,1,61.3,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7080.2,10.4%
41.979,1,61.3,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6872.3,13.0%
42.769,1,61.8,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7016.4,11.2%
43.549,1,61.8,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6976.0,11.7%
44.429,1,60.8,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7121.1,9.8%
45.109,1,61.8,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6862.0,13.1%
45.929,1,62.3,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7122.1,9.8%
46.809,1,62.3,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6968.4,11.8%
47.499,1,61.8,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6972.3,11.7%
48.240,1,61.8,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6959.7,11.9%
48.899,1,62.8,100.0%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,6859.4,13.2%
49.749,1,62.8,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7018.0,11.1%
50.588,1,62.3,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6819.4,13.7%
51.479,1,63.3,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6944.9,12.1%
52.429,1,62.3,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6991.1,11.5%
53.249,1,63.3,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7049.9,10.7%
53.999,1,62.8,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6845.3,13.3%
54.719,1,63.3,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7089.6,10.2%
55.599,1,62.8,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7043.6,10.8%
56.469,1,63.3,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7036.7,10.9%
57.299,1,62.3,100.0%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,6717.3,15.0%
58.89,1,62.3,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7143.7,9.6%
58.903,1,62.8,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6691.3,15.3%
59.659,1,63.7,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7272.3,7.9%
60.459,1,64.2,100.0%,0,1800404352,499987808,0.9160,1.1000,1.1000,1.1000,6800.3,13.9%
61.249,1,63.7,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7094.0,10.2%
62.109,1,64.2,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6835.1,13.5%
62.910,1,63.7,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7113.7,9.9%
63.739,1,64.2,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6867.8,13.0%
64.569,1,64.7,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6913.4,12.5%
65.359,1,64.2,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6999.0,11.4%
66.179,1,63.7,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6982.5,11.6%
67.69,1,63.3,99.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7000.0,11.4%
67.919,1,63.7,100.0%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,6743.3,14.6%
68.629,1,64.7,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7331.0,7.2%
69.409,1,64.7,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7084.1,10.3%
