Time (s),USB Status,CPU Temperature ('C),CPU Utilization (%),Throttle Status,CPU Frequency (hz),Core Frequency (hz),CPU Voltage (V),Memory Controller Voltage (V),Memory I/O Voltage (V),Memory Chip Voltage (V),Memory Free (Mb),Memory Free Percent (%)
0.0,1,47.2,21.4%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7092.5,10.2%
0.732,1,50.1,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6786.2,14.1%
1.601,1,52.1,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7080.2,10.4%
2.421,1,53.0,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6810.0,13.8%
3.292,1,53.5,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7095.7,10.2%
4.142,1,55.0,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6850.3,13.3%
4.981,1,55.5,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6946.0,12.1%
5.801,1,55.5,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6832.6,13.5%
6.622,1,56.0,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7013.3,11.2%
7.412,1,57.4,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6759.0,14.4%
8.212,1,56.9,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6818.4,13.7%
9.61,1,57.9,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6895.7,12.7%
9.782,1,57.9,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6961.9,11.9%
10.581,1,58.9,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6982.4,11.6%
11.371,1,58.4,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7034.2,10.9%
12.122,1,59.4,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7051.1,10.7%
12.981,1,59.9,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6985.8,11.6%
13.651,1,59.9,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7055.4,10.7%
14.402,1,60.3,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6853.7,13.2%
15.192,1,60.3,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7139.4,9.6%
16.81,1,60.3,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6914.2,12.5%
16.908,1,60.3,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6910.2,12.5%
17.762,1,60.8,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6970.3,11.8%
18.572,1,60.8,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6996.4,11.4%
19.402,1,60.8,100.0%,0,1800404352,499987808,0.9160,1.1000,1.1000,1.1000,7068.5,10.5%
20.162,1,61.3,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7088.8,10.2%
21.12,1,62.8,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6877.0,12.9%
21.791,1,61.8,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7232.7,8.4%
22.591,1,62.3,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6967.7,11.8%
23.431,1,61.3,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7157.9,9.4%
24.311,1,62.3,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6756.8,14.5%
25.172,1,62.8,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7052.8,10.7%
25.982,1,61.8,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6788.2,14.1%
26.811,1,62.3,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7045.9,10.8%
27.712,1,62.8,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6785.3,14.1%
28.531,1,63.3,100.0%,0,1800404352,499987808,0.9160,1.1000,1.1000,1.1000,7087.9,10.3%
29.371,1,62.8,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6799.8,13.9%
30.232,1,63.3,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7103.6,10.1%
31.62,1,62.3,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6899.9,12.6%
31.831,1,63.7,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6954.0,12.0%
32.703,1,63.3,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6912.8,12.5%
33.562,1,63.3,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7193.2,8.9%
34.341,1,64.2,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6977.8,11.7%
35.191,1,65.2,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6872.8,13.0%
36.42,1,65.2,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7022.6,11.1%
36.902,1,64.7,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6999.5,11.4%
