Time (s),USB Status,CPU Temperature ('C),CPU Utilization (%),Throttle Status,CPU Frequency (hz),Core Frequency (hz),CPU Voltage (V),Memory Controller Voltage (V),Memory I/O Voltage (V),Memory Chip Voltage (V),Memory Free (Mb),Memory Free Percent (%)
43.40,1,58.4,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6858.8,13.2%
43.940,1,58.4,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6889.1,12.8%
44.780,1,58.4,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6818.1,13.7%
45.561,1,58.9,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7043.2,10.8%
46.339,1,59.4,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6952.2,12.0%
46.979,1,59.9,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6827.6,13.6%
47.669,1,58.9,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6837.7,13.4%
48.520,1,59.4,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6976.6,11.7%
49.262,1,60.3,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7027.9,11.0%
50.70,1,59.9,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6616.3,16.2%
50.810,1,59.9,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7220.0,8.6%
51.540,1,60.3,100.0%,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000,6778.2,14.2%
52.310,1,60.3,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7108.7,10.0%
53.119,1,59.9,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6881.1,12.9%
53.890,1,59.9,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7005.7,11.3%
54.551,1,60.3,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7010.1,11.2%
55.389,1,61.3,100.0%,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000,6970.1,11.8%
56.240,1,59.4,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7061.5,10.6%
56.989,1,59.9,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6666.1,15.6%
57.719,1,60.3,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7220.1,8.6%
58.440,1,60.8,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7079.2,10.4%
59.142,1,61.3,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6644.3,15.9%
59.870,1,60.8,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7212.1,8.7%
60.670,1,61.8,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6698.8,15.2%
61.480,1,60.8,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7291.8,7.7%
62.230,1,61.3,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6707.6,15.1%
63.99,1,60.8,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7269.3,8.0%
63.919,1,61.3,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6735.7,14.7%
64.748,1,60.8,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7028.5,11.0%
65.520,1,61.3,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6771.8,14.3%
66.329,1,60.8,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7046.9,10.8%
67.160,1,61.3,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7030.5,11.0%
68.10,1,61.8,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7026.8,11.0%
68.749,1,60.8,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6803.4,13.9%
69.550,1,61.8,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7086.4,10.3%
70.379,1,61.8,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6850.4,13.3%
71.200,1,62.8,100.0%,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000,7115.2,9.9%
72.40,1,62.8,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6874.4,13.0%
72.879,1,61.8,100.0%,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000,6951.5,12.0%
73.632,1,61.8,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6956.3,11.9%
74.450,1,61.8,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7263.4,8.0%
75.129,1,62.8,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6773.3,14.2%
75.890,1,63.3,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6826.7,13.6%
76.642,1,63.3,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7127.0,9.8%
77.490,1,63.7,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6924.6,12.3%
78.300,1,63.3,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7243.3,8.3%
79.80,1,62.8,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6769.2,14.3%
79.702,1,63.7,100.0%,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000,6993.7,11.5%
80.489,1,63.7,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7041.9,10.8%
81.122,1,62.8,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6807.0,13.8%
81.929,1,63.3,100.0%,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000,7085.1,10.3%
82.870,1,62.3,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6894.0,12.7%
83.640,1,63.7,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7026.7,11.0%
84.349,1,64.7,99.7%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7007.4,11.3%
85.269,1,63.3,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7051.5,10.7%
86.90,1,63.7,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6888.2,12.8%
86.870,1,63.7,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6930.8,12.3%
87.710,1,63.7,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7006.4,11.3%
88.489,1,64.2,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6837.1,13.4%
89.210,1,63.3,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7164.6,9.3%
90.49,1,63.7,100.0%,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000,6729.3,14.8%
90.900,1,64.7,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7134.4,9.7%
91.699,1,63.7,100.0%,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000,6866.0,13.1%
92.540,1,63.3,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7206.5,8.8%
93.300,1,65.7,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6762.5,14.4%
94.30,1,64.7,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7321.0,7.3%
94.849,1,64.2,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6833.1,13.5%
95.600,1,65.7,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7080.5,10.4%
96.390,1,64.2,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6914.2,12.5%
97.179,1,65.7,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6971.1,11.7%
97.950,1,64.2,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7030.8,11.0%
98.669,1,64.7,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6822.5,13.6%
99.440,1,65.2,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6868.6,13.0%
100.250,1,65.2,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6968.1,11.8%
101.20,1,65.2,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6922.4,12.4%
101.750,1,65.7,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7168.4,9.2%
